Track,Frequency,Note,Key,Channel,Port
3,181444, Note_on_c,2,39,127,0
3,181616, Note_off_c,2,39,64,0
3,181692, Note_on_c,2,39,101,0
3,182240, Note_off_c,2,39,64,0
3,182404, Note_on_c,2,39,127,0
3,182756, Note_off_c,2,39,64,0
3,182888, Note_on_c,2,39,127,0
3,182968, Note_off_c,2,39,64,0
3,183132, Note_on_c,2,39,107,0
3,183200, Note_off_c,2,39,64,0
3,183364, Note_on_c,2,39,127,0
3,183564, Note_off_c,2,39,64,0
3,183696, Note_on_c,2,39,118,0
3,184112, Note_off_c,2,39,64,0
3,184320, Note_on_c,2,34,127,0
3,184800, Note_on_c,2,31,127,0
3,184808, Note_off_c,2,34,64,0
3,184956, Note_on_c,2,29,77,0
3,185156, Note_off_c,2,31,64,0
3,185196, Note_on_c,2,34,127,0
3,185216, Note_off_c,2,29,64,0
3,185356, Note_off_c,2,34,64,0
3,185532, Note_on_c,2,34,101,0
3,185676, Note_on_c,2,31,104,0
3,185748, Note_off_c,2,34,64,0
3,185924, Note_on_c,2,29,86,0
3,186060, Note_off_c,2,31,64,0
3,186212, Note_off_c,2,29,64,0
3,186240, Note_on_c,2,34,118,0
3,186652, Note_off_c,2,34,64,0
3,186720, Note_on_c,2,26,118,0
3,187092, Note_off_c,2,26,64,0
3,187200, Note_on_c,2,27,118,0
3,187596, Note_off_c,2,27,64,0
3,187680, Note_on_c,2,28,118,0
3,187920, Note_on_c,2,29,118,0
3,188020, Note_off_c,2,28,64,0
3,188160, Note_on_c,2,41,127,0
3,188172, Note_off_c,2,29,64,0
3,188520, Note_on_c,2,38,87,0
3,188656, Note_off_c,2,41,64,0
3,188884, Note_on_c,2,36,99,0
3,188900, Note_off_c,2,38,64,0
3,189036, Note_on_c,2,41,127,0
3,189100, Note_off_c,2,36,64,0
3,189192, Note_off_c,2,41,64,0
3,189372, Note_on_c,2,41,101,0
3,189476, Note_off_c,2,41,64,0
3,189516, Note_on_c,2,41,104,0
3,189516, Note_on_c,2,38,104,0
3,189648, Note_off_c,2,41,64,0
3,189844, Note_on_c,2,36,102,0
3,189916, Note_off_c,2,38,64,0
3,190036, Note_off_c,2,36,64,0
3,190084, Note_on_c,2,39,127,0
3,190564, Note_off_c,2,39,64,0
3,190568, Note_on_c,2,36,127,0
3,190812, Note_on_c,2,34,107,0
3,190896, Note_off_c,2,36,64,0
3,191084, Note_off_c,2,34,64,0
3,191200, Note_on_c,2,39,83,0
3,191368, Note_off_c,2,39,64,0
3,191444, Note_on_c,2,39,103,0
3,191600, Note_on_c,2,36,118,0
3,191608, Note_off_c,2,39,64,0
3,191920, Note_off_c,2,36,64,0
3,192000, Note_on_c,2,34,127,0
3,193920, Note_off_c,2,34,64,0
3,193920,0,0,0,0,0
4,0, Start_track,0,0,0,0
4,0, Drums,0,0,0,0
4,0, MIDI_port,0,0,0,0
4,0, Channel_prefix,9,0,0,0
4,0, Control_c,9,10,64,0
4,0, Control_c,9,121,0,0
4,17, Control_c,9,91,90,0
4,17, Control_c,9,93,75,0
4,21, Control_c,9,11,127,0
4,24960, Note_on_c,9,38,40,0
4,24960, Note_on_c,9,54,57,0
4,24961, Note_off_c,9,38,64,0
4,24980, Note_off_c,9,54,64,0
4,24980, Note_on_c,9,36,76,0
4,24981, Note_off_c,9,36,64,0
4,25280, Note_on_c,9,38,41,0
4,25281, Note_off_c,9,38,64,0
4,25300, Note_on_c,9,54,69,0
4,25320, Note_off_c,9,54,64,0
4,25440, Note_on_c,9,40,99,0
4,25440, Note_on_c,9,54,112,0
4,25441, Note_off_c,9,40,64,0
4,25460, Note_off_c,9,54,64,0
4,25600, Note_on_c,9,40,41,0
4,25601, Note_off_c,9,40,64,0
4,25760, Note_on_c,9,38,36,0
4,25761, Note_off_c,9,38,64,0
4,25780, Note_on_c,9,54,30,0
4,25780, Note_on_c,9,36,76,0
4,25800, Note_off_c,9,36,64,0
4,25800, Note_off_c,9,54,64,0
4,25920, Note_on_c,9,38,68,0
4,25920, Note_on_c,9,54,48,0
4,25921, Note_off_c,9,38,64,0
4,25940, Note_off_c,9,54,64,0
4,26080, Note_on_c,9,40,27,0
4,26081, Note_off_c,9,40,64,0
4,26240, Note_on_c,9,38,91,0
4,26241, Note_off_c,9,38,64,0
4,26260, Note_on_c,9,54,49,0
4,26260, Note_on_c,9,36,70,0
4,26261, Note_off_c,9,54,64,0
4,26280, Note_off_c,9,36,64,0
4,26400, Note_on_c,9,40,99,0
4,26400, Note_on_c,9,54,108,0
4,26401, Note_off_c,9,40,64,0
4,26420, Note_off_c,9,54,64,0
4,26720, Note_on_c,9,38,36,0
4,26721, Note_off_c,9,38,64,0
4,26740, Note_on_c,9,54,26,0
4,26740, Note_on_c,9,57,114,0
4,26740, Note_on_c,9,36,55,0
4,26741, Note_off_c,9,54,64,0
4,26760, Note_off_c,9,57,64,0
4,26760, Note_off_c,9,36,64,0
4,26880, Note_on_c,9,38,37,0
4,26880, Note_on_c,9,54,44,0
4,26881, Note_off_c,9,38,64,0
4,26900, Note_off_c,9,54,64,0
4,26900, Note_on_c,9,36,89,0
4,26901, Note_off_c,9,36,64,0
4,27200, Note_on_c,9,38,19,0
4,27201, Note_off_c,9,38,64,0
4,27220, Note_on_c,9,54,50,0
4,27240, Note_off_c,9,54,64,0
4,27360, Note_on_c,9,40,99,0
4,27360, Note_on_c,9,54,105,0
4,27361, Note_off_c,9,54,64,0
4,27361, Note_off_c,9,40,64,0
4,27680, Note_on_c,9,38,17,0
4,27681, Note_off_c,9,38,64,0
4,27700, Note_on_c,9,36,83,0
4,27700, Note_on_c,9,54,26,0
4,27701, Note_off_c,9,36,64,0
4,27720, Note_off_c,9,54,64,0
4,27840, Note_on_c,9,38,27,0
4,27840, Note_on_c,9,54,44,0
4,27841, Note_off_c,9,54,64,0
4,27841, Note_off_c,9,38,64,0
4,28160, Note_on_c,9,38,35,0
4,28161, Note_off_c,9,38,64,0
4,28180, Note_on_c,9,54,58,0
4,28180, Note_on_c,9,36,74,0
4,28181, Note_off_c,9,54,64,0
4,28200, Note_off_c,9,36,64,0
4,28320, Note_on_c,9,40,99,0
4,28320, Note_on_c,9,54,110,0
4,28321, Note_off_c,9,40,64,0
4,28340, Note_off_c,9,54,64,0
4,28640, Note_on_c,9,38,9,0
4,28641, Note_off_c,9,38,64,0
4,28660, Note_on_c,9,54,30,0
4,28660, Note_on_c,9,36,46,0
4,28661, Note_off_c,9,54,64,0
4,28680, Note_off_c,9,36,64,0
4,28800, Note_on_c,9,38,40,0
4,28800, Note_on_c,9,54,44,0
4,28801, Note_off_c,9,38,64,0
4,28820, Note_off_c,9,54,64,0
4,28820, Note_on_c,9,36,76,0
4,28821, Note_off_c,9,36,64,0
4,29120, Note_on_c,9,38,22,0
4,29121, Note_off_c,9,38,64,0
4,29140, Note_on_c,9,54,69,0
4,29160, Note_off_c,9,54,64,0
4,29280, Note_on_c,9,40,99,0
4,29280, Note_on_c,9,54,112,0
4,29281, Note_off_c,9,40,64,0
4,29300, Note_off_c,9,54,64,0
4,29600, Note_on_c,9,38,15,0
4,29601, Note_off_c,9,38,64,0
4,29620, Note_on_c,9,54,26,0
4,29620, Note_on_c,9,36,76,0
4,29640, Note_off_c,9,36,64,0
4,29640, Note_off_c,9,54,64,0
4,29760, Note_on_c,9,38,31,0
4,29760, Note_on_c,9,54,52,0
4,29761, Note_off_c,9,38,64,0
4,29780, Note_off_c,9,54,64,0
4,30080, Note_on_c,9,38,19,0
4,30081, Note_off_c,9,38,64,0
4,30100, Note_on_c,9,54,49,0
4,30100, Note_on_c,9,36,70,0
4,30101, Note_off_c,9,54,64,0
4,30120, Note_off_c,9,36,64,0
4,30240, Note_on_c,9,40,99,0
4,30240, Note_on_c,9,54,108,0
4,30241, Note_off_c,9,40,64,0
4,30260, Note_off_c,9,54,64,0
4,30560, Note_on_c,9,38,12,0
4,30561, Note_off_c,9,38,64,0
4,30580, Note_on_c,9,54,30,0
4,30580, Note_on_c,9,36,55,0
4,30581, Note_off_c,9,54,64,0
4,30600, Note_off_c,9,36,64,0
4,30720, Note_on_c,9,38,34,0
4,30720, Note_on_c,9,36,80,0
4,30720, Note_on_c,9,54,48,0
4,30721, Note_off_c,9,38,64,0
4,30740, Note_off_c,9,36,64,0
4,30740, Note_off_c,9,54,64,0
4,31040, Note_on_c,9,38,22,0
4,31041, Note_off_c,9,38,64,0
4,31060, Note_on_c,9,54,69,0
4,31061, Note_off_c,9,54,64,0
4,31200, Note_on_c,9,40,99,0
4,31200, Note_on_c,9,54,111,0
4,31201, Note_off_c,9,40,64,0
4,31220, Note_off_c,9,54,64,0
4,31520, Note_on_c,9,38,15,0
4,31521, Note_off_c,9,38,64,0
4,31540, Note_on_c,9,54,35,0
4,31540, Note_on_c,9,36,76,0
4,31541, Note_off_c,9,54,64,0
4,31560, Note_off_c,9,36,64,0
4,31680, Note_on_c,9,38,40,0
4,31680, Note_on_c,9,54,48,0
4,31681, Note_off_c,9,38,64,0
4,31700, Note_off_c,9,54,64,0
4,32000, Note_on_c,9,40,32,0
4,32001, Note_off_c,9,40,64,0
4,32020, Note_on_c,9,36,73,0
4,32020, Note_on_c,9,54,73,0
4,32021, Note_off_c,9,54,64,0
4,32021, Note_off_c,9,36,64,0
4,32160, Note_on_c,9,40,99,0
4,32160, Note_on_c,9,54,112,0
4,32161, Note_off_c,9,40,64,0
4,32180, Note_off_c,9,54,64,0
4,32480, Note_on_c,9,38,19,0
4,32481, Note_off_c,9,38,64,0
4,32500, Note_on_c,9,36,52,0
4,32500, Note_on_c,9,54,30,0
4,32501, Note_off_c,9,36,64,0
4,32520, Note_off_c,9,54,64,0
4,32640, Note_on_c,9,38,37,0
4,32640, Note_on_c,9,54,48,0
4,32640, Note_on_c,9,36,83,0
4,32641, Note_off_c,9,38,64,0
4,32660, Note_off_c,9,54,64,0
4,32660, Note_off_c,9,36,64,0
4,32960, Note_on_c,9,40,29,0
4,32961, Note_off_c,9,40,64,0
4,32980, Note_on_c,9,54,73,0
4,33000, Note_off_c,9,54,64,0
4,33120, Note_on_c,9,40,99,0
4,33120, Note_on_c,9,54,115,0
4,33121, Note_off_c,9,40,64,0
4,33140, Note_off_c,9,54,64,0
4,33440, Note_on_c,9,38,15,0
4,33441, Note_off_c,9,38,64,0
4,33460, Note_on_c,9,54,30,0
4,33460, Note_on_c,9,36,85,0
4,33461, Note_off_c,9,36,64,0
4,33461, Note_off_c,9,54,64,0
4,33600, Note_on_c,9,38,25,0
4,33600, Note_on_c,9,54,39,0
4,33601, Note_off_c,9,54,64,0
4,33601, Note_off_c,9,38,64,0
4,33920, Note_on_c,9,38,15,0
4,33921, Note_off_c,9,38,64,0
4,33940, Note_on_c,9,36,76,0
4,33940, Note_on_c,9,54,54,0
4,33941, Note_off_c,9,54,64,0
4,33941, Note_off_c,9,36,64,0
4,34080, Note_on_c,9,40,99,0
4,34080, Note_on_c,9,54,111,0
4,34081, Note_off_c,9,54,64,0
4,34081, Note_off_c,9,40,64,0
4,34400, Note_on_c,9,38,19,0
4,34401, Note_off_c,9,38,64,0
4,34420, Note_on_c,9,54,35,0
4,34420, Note_on_c,9,36,82,0
4,34440, Note_off_c,9,36,64,0
4,34440, Note_off_c,9,54,64,0
4,34560, Note_on_c,9,38,37,0
4,34560, Note_on_c,9,54,44,0
4,34561, Note_off_c,9,38,64,0
4,34580, Note_off_c,9,54,64,0
4,34580, Note_on_c,9,36,89,0
4,34581, Note_off_c,9,36,64,0
4,34880, Note_on_c,9,38,19,0
4,34881, Note_off_c,9,38,64,0
4,34900, Note_on_c,9,54,50,0
4,34920, Note_off_c,9,54,64,0
4,35040, Note_on_c,9,40,99,0
4,35040, Note_on_c,9,54,105,0
4,35041, Note_off_c,9,54,64,0
4,35041, Note_off_c,9,40,64,0
4,35360, Note_on_c,9,38,17,0
4,35361, Note_off_c,9,38,64,0
4,35380, Note_on_c,9,36,83,0
4,35380, Note_on_c,9,54,26,0
4,35381, Note_off_c,9,36,64,0
4,35400, Note_off_c,9,54,64,0
4,35520, Note_on_c,9,38,27,0
4,35520, Note_on_c,9,54,44,0
4,35521, Note_off_c,9,54,64,0
4,35521, Note_off_c,9,38,64,0
4,35840, Note_on_c,9,38,35,0
4,35841, Note_off_c,9,38,64,0
4,35860, Note_on_c,9,54,58,0
4,35860, Note_on_c,9,36,74,0
4,35861, Note_off_c,9,54,64,0
4,35880, Note_off_c,9,36,64,0
4,36000, Note_on_c,9,40,99,0
4,36000, Note_on_c,9,54,110,0
4,36001, Note_off_c,9,40,64,0
4,36020, Note_off_c,9,54,64,0
4,36320, Note_on_c,9,38,9,0
4,36321, Note_off_c,9,38,64,0
4,36340, Note_on_c,9,54,30,0
4,36340, Note_on_c,9,36,46,0
4,36341, Note_off_c,9,54,64,0
4,36360, Note_off_c,9,36,64,0
4,36480, Note_on_c,9,38,40,0
4,36480, Note_on_c,9,54,44,0
4,36481, Note_off_c,9,38,64,0
4,36500, Note_off_c,9,54,64,0
4,36500, Note_on_c,9,36,76,0
4,36501, Note_off_c,9,36,64,0
4,36800, Note_on_c,9,38,22,0
4,36801, Note_off_c,9,38,64,0
4,36820, Note_on_c,9,54,69,0
4,36840, Note_off_c,9,54,64,0
4,36960, Note_on_c,9,40,99,0
4,36960, Note_on_c,9,54,112,0
4,36961, Note_off_c,9,40,64,0
4,36980, Note_off_c,9,54,64,0
4,37280, Note_on_c,9,38,15,0
4,37281, Note_off_c,9,38,64,0
4,37300, Note_on_c,9,54,26,0
4,37300, Note_on_c,9,36,76,0
4,37320, Note_off_c,9,36,64,0
4,37320, Note_off_c,9,54,64,0
4,37440, Note_on_c,9,38,31,0
4,37440, Note_on_c,9,54,52,0
4,37441, Note_off_c,9,38,64,0
4,37460, Note_off_c,9,54,64,0
4,37760, Note_on_c,9,38,19,0
4,37761, Note_off_c,9,38,64,0
4,37780, Note_on_c,9,54,49,0
4,37780, Note_on_c,9,36,70,0
4,37781, Note_off_c,9,54,64,0
4,37800, Note_off_c,9,36,64,0
4,37920, Note_on_c,9,40,99,0
4,37920, Note_on_c,9,54,108,0
4,37921, Note_off_c,9,40,64,0
4,37940, Note_off_c,9,54,64,0
4,38240, Note_on_c,9,38,12,0
4,38241, Note_off_c,9,38,64,0
4,38260, Note_on_c,9,54,30,0
4,38260, Note_on_c,9,36,55,0
4,38261, Note_off_c,9,54,64,0
4,38280, Note_off_c,9,36,64,0
4,38400, Note_on_c,9,38,34,0
4,38400, Note_on_c,9,36,80,0
4,38400, Note_on_c,9,54,48,0
4,38401, Note_off_c,9,38,64,0
4,38420, Note_off_c,9,36,64,0
4,38420, Note_off_c,9,54,64,0
4,38720, Note_on_c,9,38,22,0
4,38721, Note_off_c,9,38,64,0
4,38740, Note_on_c,9,54,69,0
4,38741, Note_off_c,9,54,64,0
4,38880, Note_on_c,9,40,99,0
4,38880, Note_on_c,9,54,111,0
4,38881, Note_off_c,9,40,64,0
4,38900, Note_off_c,9,54,64,0
4,39200, Note_on_c,9,38,15,0
4,39201, Note_off_c,9,38,64,0
4,39220, Note_on_c,9,54,35,0
4,39220, Note_on_c,9,36,76,0
4,39221, Note_off_c,9,54,64,0
4,39240, Note_off_c,9,36,64,0
4,39360, Note_on_c,9,38,40,0
4,39360, Note_on_c,9,54,48,0
4,39361, Note_off_c,9,38,64,0
4,39380, Note_off_c,9,54,64,0
4,39680, Note_on_c,9,40,32,0
4,39681, Note_off_c,9,40,64,0
4,39700, Note_on_c,9,36,73,0
4,39700, Note_on_c,9,54,73,0
4,39701, Note_off_c,9,54,64,0
4,39701, Note_off_c,9,36,64,0
4,39840, Note_on_c,9,40,99,0
4,39840, Note_on_c,9,54,112,0
4,39841, Note_off_c,9,40,64,0
4,39860, Note_off_c,9,54,64,0
4,40160, Note_on_c,9,38,19,0
4,40161, Note_off_c,9,38,64,0
4,40180, Note_on_c,9,36,52,0
4,40180, Note_on_c,9,54,30,0
4,40181, Note_off_c,9,36,64,0
4,40200, Note_off_c,9,54,64,0
4,40320, Note_on_c,9,38,37,0
4,40320, Note_on_c,9,54,48,0
4,40320, Note_on_c,9,36,83,0
4,40321, Note_off_c,9,38,64,0
4,40340, Note_off_c,9,54,64,0
4,40340, Note_off_c,9,36,64,0
4,40640, Note_on_c,9,40,29,0
4,40641, Note_off_c,9,40,64,0
4,40660, Note_on_c,9,54,73,0
4,40680, Note_off_c,9,54,64,0
4,40800, Note_on_c,9,40,99,0
4,40800, Note_on_c,9,54,115,0
4,40801, Note_off_c,9,40,64,0
4,40820, Note_off_c,9,54,64,0
4,41120, Note_on_c,9,38,15,0
4,41121, Note_off_c,9,38,64,0
4,41140, Note_on_c,9,54,30,0
4,41140, Note_on_c,9,36,85,0
4,41141, Note_off_c,9,36,64,0
4,41141, Note_off_c,9,54,64,0
4,41280, Note_on_c,9,38,25,0
4,41280, Note_on_c,9,54,39,0
4,41281, Note_off_c,9,54,64,0
4,41281, Note_off_c,9,38,64,0
4,41600, Note_on_c,9,38,15,0
4,41601, Note_off_c,9,38,64,0
4,41620, Note_on_c,9,36,76,0
4,41620, Note_on_c,9,54,54,0
4,41621, Note_off_c,9,54,64,0
4,41621, Note_off_c,9,36,64,0
4,41760, Note_on_c,9,40,99,0
4,41760, Note_on_c,9,54,111,0
4,41761, Note_off_c,9,54,64,0
4,41761, Note_off_c,9,40,64,0
4,42080, Note_on_c,9,38,19,0
4,42081, Note_off_c,9,38,64,0
4,42100, Note_on_c,9,54,35,0
4,42100, Note_on_c,9,36,82,0
4,42120, Note_off_c,9,36,64,0
4,42120, Note_off_c,9,54,64,0
4,42240, Note_on_c,9,38,37,0
4,42240, Note_on_c,9,54,44,0
4,42241, Note_off_c,9,38,64,0
4,42260, Note_off_c,9,54,64,0
4,42260, Note_on_c,9,36,89,0
4,42261, Note_off_c,9,36,64,0
4,42560, Note_on_c,9,38,19,0
4,42561, Note_off_c,9,38,64,0
4,42580, Note_on_c,9,54,50,0
4,42600, Note_off_c,9,54,64,0
4,42720, Note_on_c,9,40,99,0
4,42720, Note_on_c,9,54,105,0
4,42721, Note_off_c,9,54,64,0
4,42721, Note_off_c,9,40,64,0
4,43040, Note_on_c,9,38,17,0
4,43041, Note_off_c,9,38,64,0
4,43060, Note_on_c,9,36,83,0
4,43060, Note_on_c,9,54,26,0
4,43061, Note_off_c,9,36,64,0
4,43080, Note_off_c,9,54,64,0
4,43200, Note_on_c,9,38,27,0
4,43200, Note_on_c,9,54,44,0
4,43201, Note_off_c,9,54,64,0
4,43201, Note_off_c,9,38,64,0
4,43520, Note_on_c,9,38,35,0
4,43521, Note_off_c,9,38,64,0
4,43540, Note_on_c,9,54,58,0
4,43540, Note_on_c,9,36,74,0
4,43541, Note_off_c,9,54,64,0
4,43560, Note_off_c,9,36,64,0
4,43680, Note_on_c,9,40,99,0
4,43680, Note_on_c,9,54,110,0
4,43681, Note_off_c,9,40,64,0
4,43700, Note_off_c,9,54,64,0
4,44000, Note_on_c,9,38,9,0
4,44001, Note_off_c,9,38,64,0
4,44020, Note_on_c,9,54,30,0
4,44020, Note_on_c,9,36,46,0
4,44021, Note_off_c,9,54,64,0
4,44040, Note_off_c,9,36,64,0
4,44160, Note_on_c,9,38,40,0
4,44160, Note_on_c,9,54,44,0
4,44161, Note_off_c,9,38,64,0
4,44180, Note_off_c,9,54,64,0
4,44180, Note_on_c,9,36,76,0
4,44181, Note_off_c,9,36,64,0
4,44480, Note_on_c,9,38,22,0
4,44481, Note_off_c,9,38,64,0
4,44500, Note_on_c,9,54,69,0
4,44520, Note_off_c,9,54,64,0
4,44640, Note_on_c,9,40,99,0
4,44640, Note_on_c,9,54,112,0
4,44641, Note_off_c,9,40,64,0
4,44660, Note_off_c,9,54,64,0
4,44960, Note_on_c,9,38,15,0
4,44961, Note_off_c,9,38,64,0
4,44980, Note_on_c,9,54,26,0
4,44980, Note_on_c,9,36,76,0
4,45000, Note_off_c,9,36,64,0
4,45000, Note_off_c,9,54,64,0
4,45120, Note_on_c,9,38,31,0
4,45120, Note_on_c,9,54,52,0
4,45121, Note_off_c,9,38,64,0
4,45140, Note_off_c,9,54,64,0
4,45440, Note_on_c,9,38,19,0
4,45441, Note_off_c,9,38,64,0
4,45460, Note_on_c,9,54,49,0
4,45460, Note_on_c,9,36,70,0
4,45461, Note_off_c,9,54,64,0
4,45480, Note_off_c,9,36,64,0
4,45600, Note_on_c,9,40,99,0
4,45600, Note_on_c,9,54,108,0
4,45601, Note_off_c,9,40,64,0
4,45620, Note_off_c,9,54,64,0
4,45920, Note_on_c,9,38,12,0
4,45921, Note_off_c,9,38,64,0
4,45940, Note_on_c,9,54,30,0
4,45940, Note_on_c,9,36,55,0
4,45941, Note_off_c,9,54,64,0
4,45960, Note_off_c,9,36,64,0
4,46080, Note_on_c,9,38,34,0
4,46080, Note_on_c,9,36,80,0
4,46080, Note_on_c,9,54,48,0
4,46081, Note_off_c,9,38,64,0
4,46100, Note_off_c,9,36,64,0
4,46100, Note_off_c,9,54,64,0
4,46400, Note_on_c,9,38,22,0
4,46401, Note_off_c,9,38,64,0
4,46420, Note_on_c,9,54,69,0
4,46421, Note_off_c,9,54,64,0
4,46560, Note_on_c,9,40,99,0
4,46560, Note_on_c,9,54,111,0
4,46561, Note_off_c,9,40,64,0
4,46580, Note_off_c,9,54,64,0
4,46880, Note_on_c,9,38,15,0
4,46881, Note_off_c,9,38,64,0
4,46900, Note_on_c,9,54,35,0
4,46900, Note_on_c,9,36,76,0
4,46901, Note_off_c,9,54,64,0
4,46920, Note_off_c,9,36,64,0
4,47040, Note_on_c,9,38,40,0
4,47040, Note_on_c,9,54,48,0
4,47041, Note_off_c,9,38,64,0
4,47060, Note_off_c,9,54,64,0
4,47360, Note_on_c,9,40,32,0
4,47361, Note_off_c,9,40,64,0
4,47380, Note_on_c,9,36,73,0
4,47380, Note_on_c,9,54,73,0
4,47381, Note_off_c,9,54,64,0
4,47381, Note_off_c,9,36,64,0
4,47520, Note_on_c,9,40,99,0
4,47520, Note_on_c,9,54,112,0
4,47521, Note_off_c,9,40,64,0
4,47540, Note_off_c,9,54,64,0
4,47840, Note_on_c,9,38,19,0
4,47841, Note_off_c,9,38,64,0
4,47860, Note_on_c,9,36,52,0
4,47860, Note_on_c,9,54,30,0
4,47861, Note_off_c,9,36,64,0
4,47880, Note_off_c,9,54,64,0
4,48000, Note_on_c,9,38,37,0
4,48000, Note_on_c,9,54,48,0
4,48000, Note_on_c,9,36,83,0
4,48001, Note_off_c,9,38,64,0
4,48020, Note_off_c,9,54,64,0
4,48020, Note_off_c,9,36,64,0
4,48320, Note_on_c,9,40,29,0
4,48321, Note_off_c,9,40,64,0
4,48340, Note_on_c,9,54,73,0
4,48360, Note_off_c,9,54,64,0
4,48480, Note_on_c,9,40,99,0
4,48480, Note_on_c,9,54,115,0
4,48481, Note_off_c,9,40,64,0
4,48500, Note_off_c,9,54,64,0
4,48800, Note_on_c,9,38,15,0
4,48801, Note_off_c,9,38,64,0
4,48820, Note_on_c,9,54,30,0
4,48820, Note_on_c,9,36,85,0
4,48821, Note_off_c,9,36,64,0
4,48821, Note_off_c,9,54,64,0
4,48960, Note_on_c,9,38,25,0
4,48960, Note_on_c,9,54,39,0
4,48961, Note_off_c,9,54,64,0
4,48961, Note_off_c,9,38,64,0
4,49280, Note_on_c,9,38,15,0
4,49281, Note_off_c,9,38,64,0
4,49300, Note_on_c,9,36,76,0
4,49300, Note_on_c,9,54,54,0
4,49301, Note_off_c,9,54,64,0
4,49301, Note_off_c,9,36,64,0
4,49440, Note_on_c,9,40,99,0
4,49440, Note_on_c,9,54,111,0
4,49441, Note_off_c,9,54,64,0
4,49441, Note_off_c,9,40,64,0
4,49760, Note_on_c,9,38,19,0
4,49761, Note_off_c,9,38,64,0
4,49780, Note_on_c,9,54,35,0
4,49780, Note_on_c,9,36,82,0
4,49800, Note_off_c,9,36,64,0
4,49800, Note_off_c,9,54,64,0
4,49920, Note_on_c,9,38,37,0
4,49920, Note_on_c,9,54,44,0
4,49921, Note_off_c,9,38,64,0
4,49940, Note_off_c,9,54,64,0
4,49940, Note_on_c,9,36,89,0
4,49941, Note_off_c,9,36,64,0
4,50240, Note_on_c,9,38,19,0
4,50241, Note_off_c,9,38,64,0
4,50260, Note_on_c,9,54,50,0
4,50280, Note_off_c,9,54,64,0
4,50400, Note_on_c,9,40,99,0
4,50400, Note_on_c,9,54,105,0
4,50401, Note_off_c,9,54,64,0
4,50401, Note_off_c,9,40,64,0
4,50720, Note_on_c,9,38,17,0
4,50721, Note_off_c,9,38,64,0
4,50740, Note_on_c,9,36,83,0
4,50740, Note_on_c,9,54,26,0
4,50741, Note_off_c,9,36,64,0
4,50760, Note_off_c,9,54,64,0
4,50880, Note_on_c,9,38,27,0
4,50880, Note_on_c,9,54,44,0
4,50881, Note_off_c,9,54,64,0
4,50881, Note_off_c,9,38,64,0
4,51200, Note_on_c,9,38,35,0
4,51201, Note_off_c,9,38,64,0
4,51220, Note_on_c,9,54,58,0
4,51220, Note_on_c,9,36,74,0
4,51221, Note_off_c,9,54,64,0
4,51240, Note_off_c,9,36,64,0
4,51360, Note_on_c,9,40,99,0
4,51360, Note_on_c,9,54,110,0
4,51361, Note_off_c,9,40,64,0
4,51380, Note_off_c,9,54,64,0
4,51680, Note_on_c,9,38,9,0
4,51681, Note_off_c,9,38,64,0
4,51700, Note_on_c,9,54,30,0
4,51700, Note_on_c,9,36,46,0
4,51701, Note_off_c,9,54,64,0
4,51720, Note_off_c,9,36,64,0
4,51840, Note_on_c,9,38,40,0
4,51840, Note_on_c,9,54,44,0
4,51841, Note_off_c,9,38,64,0
4,51860, Note_off_c,9,54,64,0
4,51860, Note_on_c,9,36,76,0
4,51861, Note_off_c,9,36,64,0
4,52160, Note_on_c,9,38,22,0
4,52161, Note_off_c,9,38,64,0
4,52180, Note_on_c,9,54,69,0
4,52200, Note_off_c,9,54,64,0
4,52320, Note_on_c,9,40,99,0
4,52320, Note_on_c,9,54,112,0
4,52321, Note_off_c,9,40,64,0
4,52340, Note_off_c,9,54,64,0
4,52640, Note_on_c,9,38,15,0
4,52641, Note_off_c,9,38,64,0
4,52660, Note_on_c,9,54,26,0
4,52660, Note_on_c,9,36,76,0
4,52680, Note_off_c,9,36,64,0
4,52680, Note_off_c,9,54,64,0
4,52800, Note_on_c,9,38,31,0
4,52800, Note_on_c,9,54,52,0
4,52801, Note_off_c,9,38,64,0
4,52820, Note_off_c,9,54,64,0
4,53120, Note_on_c,9,38,19,0
4,53121, Note_off_c,9,38,64,0
4,53140, Note_on_c,9,54,49,0
4,53140, Note_on_c,9,36,70,0
4,53141, Note_off_c,9,54,64,0
4,53160, Note_off_c,9,36,64,0
4,53280, Note_on_c,9,40,99,0
4,53280, Note_on_c,9,54,108,0
4,53281, Note_off_c,9,40,64,0
4,53300, Note_off_c,9,54,64,0
4,53600, Note_on_c,9,38,12,0
4,53601, Note_off_c,9,38,64,0
4,53620, Note_on_c,9,54,30,0
4,53620, Note_on_c,9,36,55,0
4,53621, Note_off_c,9,54,64,0
4,53640, Note_off_c,9,36,64,0
4,53760, Note_on_c,9,53,103,0
4,53760, Note_on_c,9,54,44,0
4,53780, Note_off_c,9,54,64,0
4,53780, Note_off_c,9,53,64,0
4,53780, Note_on_c,9,36,89,0
4,53781, Note_off_c,9,36,64,0
4,54100, Note_on_c,9,54,50,0
4,54120, Note_off_c,9,54,64,0
4,54240, Note_on_c,9,40,106,0
4,54240, Note_on_c,9,54,105,0
4,54240, Note_on_c,9,57,76,0
4,54241, Note_off_c,9,57,64,0
4,54241, Note_off_c,9,54,64,0
4,54241, Note_off_c,9,40,64,0
4,54580, Note_on_c,9,36,83,0
4,54580, Note_on_c,9,54,60,0
